"id","student_id","course_id","quiz1","quiz2","midterm","assignments","project","final","total","grade","status","created_at","updated_at"
"98059","1546","80","1","3","17","18","18","39","96","D","pass","2025-05-09 12:30:49","2025-05-09 12:30:49"
"98060","1546","81","4","4","16","15","22","38","99","D","pass","2025-05-09 12:30:49","2025-05-09 12:30:49"
"98061","1546","82","2","4","12","11","22","51","102","D+","pass","2025-05-09 12:30:49","2025-05-09 12:30:49"
"98062","1546","83","8","5","17","18","19","37","104","D+","pass","2025-05-09 12:30:49","2025-05-09 12:30:49"
"98063","1546","84","5","10","21","9","18","37","100","D","pass","2025-05-09 12:30:50","2025-05-09 12:30:50"
"98064","1546","85","8",NULL,"29","1",NULL,NULL,"38",NULL,NULL,"2025-05-09 12:30:50","2025-05-09 14:49:10"
"98065","1546","86","6",NULL,"6","3",NULL,NULL,"15",NULL,NULL,"2025-05-09 12:30:50","2025-05-09 14:49:11"
"98066","1546","87","3",NULL,"11","4",NULL,NULL,"18",NULL,NULL,"2025-05-09 12:30:50","2025-05-09 14:49:13"
"98067","1546","88","7",NULL,"19","7",NULL,NULL,"33",NULL,NULL,"2025-05-09 12:30:50","2025-05-09 14:49:14"
"98068","1546","89","6","6","19","7","24","41","103","D+","pass","2025-05-09 12:30:50","2025-05-09 12:30:50"
"98069","1546","90","6","2","20","2","14","36","80","F","fail","2025-05-09 12:30:50","2025-05-09 12:30:50"
"98070","1546","91","9",NULL,"27","27",NULL,NULL,"63",NULL,NULL,"2025-05-09 12:30:50","2025-05-09 14:49:16"
"98071","1546","92","3","6","30","0","19","27","85","D-","pass","2025-05-09 12:30:50","2025-05-09 12:30:50"
"98072","1547","1","6","4","19","21","20","46","116","C","pass","2025-05-09 12:30:50","2025-05-09 12:30:50"
"98073","1547","2","3","3","20","5","13","42","86","D-","pass","2025-05-09 12:30:50","2025-05-09 12:30:50"
"98074","1547","3","8","7","26","14","21","47","123","B-","pass","2025-05-09 12:30:50","2025-05-09 12:30:50"
"98075","1547","4","6","4","17","8","15","47","97","D","pass","2025-05-09 12:30:50","2025-05-09 12:30:50"
"98076","1547","5","7","6","22","8","19","27","89","D-","pass","2025-05-09 12:30:50","2025-05-09 12:30:50"
"98077","1547","6","6","6","20","24","27","29","112","C","pass","2025-05-09 12:30:50","2025-05-09 12:30:50"
"98078","1547","7","7","6","24","8","11","33","89","D-","pass","2025-05-09 12:30:50","2025-05-09 12:30:50"
"98079","1547","8","5","5","23","5","18","32","88","D-","pass","2025-05-09 12:30:50","2025-05-09 12:30:50"
"98080","1547","9","2","4","14","19","24","41","104","D+","pass","2025-05-09 12:30:50","2025-05-09 12:30:50"
"98081","1547","10","4","9","18","19","24","37","111","C","pass","2025-05-09 12:30:50","2025-05-09 12:30:50"
"98082","1547","11","8","6","17","15","21","33","100","D","pass","2025-05-09 12:30:51","2025-05-09 12:30:51"
"98083","1547","12","0","4","14","10","20","54","102","D+","pass","2025-05-09 12:30:51","2025-05-09 12:30:51"
"98084","1547","13","2","4","20","10","23","44","103","D+","pass","2025-05-09 12:30:51","2025-05-09 12:30:51"
"98085","1547","14","7","5","20","1","17","35","85","D-","pass","2025-05-09 12:30:52","2025-05-09 12:30:52"
"98086","1547","15","3","3","23","8","20","47","104","D+","pass","2025-05-09 12:30:52","2025-05-09 12:30:52"
"98087","1547","16","2","2","26","8","19","41","98","D","pass","2025-05-09 12:30:52","2025-05-09 12:30:52"
"98088","1547","17","9","7","17","1","20","38","92","D-","pass","2025-05-09 12:30:52","2025-05-09 12:30:52"
"98089","1547","18","4","10","15","18","18","43","108","C-","pass","2025-05-09 12:30:52","2025-05-09 12:30:52"
"98090","1547","19","6","6","19","9","17","56","113","C","pass","2025-05-09 12:30:52","2025-05-09 12:30:52"
"98091","1547","20","5","5","24","15","23","53","125","B-","pass","2025-05-09 12:30:52","2025-05-09 12:30:52"
"98092","1547","21","3","6","25","11","19","60","124","B-","pass","2025-05-09 12:30:52","2025-05-09 12:30:52"
"98093","1547","22","6","4","17","7","29","39","102","D+","pass","2025-05-09 12:30:52","2025-05-09 12:30:52"
"98094","1547","23","5","7","24","14","21","40","111","C","pass","2025-05-09 12:30:52","2025-05-09 12:30:52"
"98095","1547","24","6","4","15","10","22","59","116","C","pass","2025-05-09 12:30:52","2025-05-09 12:30:52"
"98096","1547","73","3","3","11","12","26","39","94","D","pass","2025-05-09 12:30:52","2025-05-09 12:30:52"
"98097","1547","74","6","6","20","9","14","46","101","D","pass","2025-05-09 12:30:53","2025-05-09 12:30:53"
"98098","1547","75","0","4","9","0","28","35","76","F","fail","2025-05-09 12:30:53","2025-05-09 12:30:53"
"98099","1547","76","3","4","15","19","16","39","96","D","pass","2025-05-09 12:30:53","2025-05-09 12:30:53"
"98100","1547","77","5","2","10","0","18","31","66","F","fail","2025-05-09 12:30:53","2025-05-09 12:30:53"
"98101","1547","78","4","6","23","1","20","57","111","C","pass","2025-05-09 12:30:53","2025-05-09 12:30:53"
"98102","1547","79","6","6","20","18","17","46","113","C","pass","2025-05-09 12:30:53","2025-05-09 12:30:53"
"98103","1547","80","5","4","21","12","16","35","93","D-","pass","2025-05-09 12:30:53","2025-05-09 12:30:53"
"98104","1547","81","6","9","22","9","22","31","99","D","pass","2025-05-09 12:30:53","2025-05-09 12:30:53"
"98105","1547","82","7","4","9","0","24","34","78","F","fail","2025-05-09 12:30:53","2025-05-09 12:30:53"
"98106","1547","83","3","5","19","9","24","43","103","D+","pass","2025-05-09 12:30:53","2025-05-09 12:30:53"
"98107","1547","84","6","10","22","12","19","26","95","D","pass","2025-05-09 12:30:53","2025-05-09 12:30:53"
"98108","1547","85","8",NULL,"25","3",NULL,NULL,"36",NULL,NULL,"2025-05-09 12:30:53","2025-05-09 14:49:17"
"98109","1547","86","5",NULL,"29","6",NULL,NULL,"40",NULL,NULL,"2025-05-09 12:30:53","2025-05-09 14:49:18"
"98110","1547","87","7",NULL,"8","7",NULL,NULL,"22",NULL,NULL,"2025-05-09 12:30:53","2025-05-09 14:49:20"
"98111","1547","88","8",NULL,"27","19",NULL,NULL,"54",NULL,NULL,"2025-05-09 12:30:53","2025-05-09 14:49:21"
"98112","1547","89","7","2","11","7","20","32","79","F","fail","2025-05-09 12:30:53","2025-05-09 12:30:53"
"98113","1547","90","8","5","24","3","13","42","95","D","pass","2025-05-09 12:30:54","2025-05-09 12:30:54"
"98114","1547","91","5",NULL,"20","12",NULL,NULL,"37",NULL,NULL,"2025-05-09 12:30:54","2025-05-09 14:49:24"
"98115","1547","92","8","2","25","16","22","28","101","D","pass","2025-05-09 12:30:54","2025-05-09 12:30:54"
"98116","1548","1","3","6","21","11","23","41","105","D+","pass","2025-05-09 12:30:54","2025-05-09 12:30:54"
"98117","1548","2","6","4","16","19","20","35","100","D","pass","2025-05-09 12:30:54","2025-05-09 12:30:54"
"98118","1548","3","3","5","18","1","20","45","92","D-","pass","2025-05-09 12:30:54","2025-05-09 12:30:54"
"98119","1548","4","6","10","19","10","22","37","104","D+","pass","2025-05-09 12:30:54","2025-05-09 12:30:54"
"98120","1548","5","2","5","15","11","15","60","108","C-","pass","2025-05-09 12:30:55","2025-05-09 12:30:55"
"98121","1548","6","6","8","13","9","16","40","92","D-","pass","2025-05-09 12:30:55","2025-05-09 12:30:55"
"98122","1548","7","7","8","7","13","26","37","98","D","pass","2025-05-09 12:30:55","2025-05-09 12:30:55"
"98123","1548","8","7","7","23","4","12","44","97","D","pass","2025-05-09 12:30:55","2025-05-09 12:30:55"
"98124","1548","9","4","5","25","15","21","41","111","C","pass","2025-05-09 12:30:55","2025-05-09 12:30:55"
"98125","1548","10","4","4","17","16","13","32","86","D-","pass","2025-05-09 12:30:55","2025-05-09 12:30:55"
"98126","1548","11","6","5","27","9","12","34","93","D-","pass","2025-05-09 12:30:55","2025-05-09 12:30:55"
"98127","1548","12","5","6","18","17","22","30","98","D","pass","2025-05-09 12:30:55","2025-05-09 12:30:55"
"98128","1548","13","1","8","17","17","23","34","100","D","pass","2025-05-09 12:30:56","2025-05-09 12:30:56"
"98129","1548","14","7","2","12","9","20","38","88","D-","pass","2025-05-09 12:30:56","2025-05-09 12:30:56"
"98130","1548","15","8","7","17","21","21","52","126","B-","pass","2025-05-09 12:30:56","2025-05-09 12:30:56"
"98131","1548","16","4","1","13","0","24","46","88","D-","pass","2025-05-09 12:30:56","2025-05-09 12:30:56"
"98132","1548","17","6","2","16","19","15","23","81","F","fail","2025-05-09 12:30:56","2025-05-09 12:30:56"
"98133","1548","18","3","3","27","13","11","39","96","D","pass","2025-05-09 12:30:56","2025-05-09 12:30:56"
"98134","1548","19","6","5","16","23","28","31","109","C-","pass","2025-05-09 12:30:56","2025-05-09 12:30:56"
"98135","1548","20","8","5","14","17","21","31","96","D","pass","2025-05-09 12:30:56","2025-05-09 12:30:56"
"98136","1548","21","4","3","20","11","18","40","96","D","pass","2025-05-09 12:30:56","2025-05-09 12:30:56"
"98137","1548","22","6","5","22","16","26","33","108","C-","pass","2025-05-09 12:30:56","2025-05-09 12:30:56"
"98138","1548","23","5","6","12","9","26","42","100","D","pass","2025-05-09 12:30:56","2025-05-09 12:30:56"
"98139","1548","24","3","8","19","5","17","38","90","D-","pass","2025-05-09 12:30:56","2025-05-09 12:30:56"
"98140","1548","73","3","6","23","1","6","35","74","F","fail","2025-05-09 12:30:56","2025-05-09 12:30:56"
"98141","1548","74","4","5","24","8","23","34","98","D","pass","2025-05-09 12:30:56","2025-05-09 12:30:56"
"98142","1548","75","9","4","27","14","18","40","112","C","pass","2025-05-09 12:30:57","2025-05-09 12:30:57"
"98143","1548","76","2","1","21","11","16","32","83","F","fail","2025-05-09 12:30:57","2025-05-09 12:30:57"
"98144","1548","77","6","5","26","6","26","52","121","C+","pass","2025-05-09 12:30:57","2025-05-09 12:30:57"
"98145","1548","78","7","5","30","10","17","47","116","C","pass","2025-05-09 12:30:57","2025-05-09 12:30:57"
"98146","1548","79","4","8","15","8","20","24","79","F","fail","2025-05-09 12:30:57","2025-05-09 12:30:57"
"98147","1548","80","4","4","21","8","30","36","103","D+","pass","2025-05-09 12:30:57","2025-05-09 12:30:57"
"98148","1548","81","4","5","25","7","17","32","90","D-","pass","2025-05-09 12:30:57","2025-05-09 12:30:57"
"98149","1548","82","2","6","26","19","15","36","104","D+","pass","2025-05-09 12:30:57","2025-05-09 12:30:57"
"98150","1548","83","4","5","18","17","20","41","105","D+","pass","2025-05-09 12:30:57","2025-05-09 12:30:57"
"98151","1548","84","5","7","27","11","21","53","124","B-","pass","2025-05-09 12:30:57","2025-05-09 12:30:57"
"98152","1548","85","5",NULL,"16","13",NULL,NULL,"34",NULL,NULL,"2025-05-09 12:30:57","2025-05-09 14:49:26"
"98153","1548","86","4",NULL,"4","4",NULL,NULL,"12",NULL,NULL,"2025-05-09 12:30:57","2025-05-09 14:49:28"
"98154","1548","87","9",NULL,"4","6",NULL,NULL,"19",NULL,NULL,"2025-05-09 12:30:57","2025-05-09 14:49:29"
"98155","1548","88","4",NULL,"8","9",NULL,NULL,"21",NULL,NULL,"2025-05-09 12:30:57","2025-05-09 14:49:31"
"98156","1548","89","6","4","26","18","26","35","115","C","pass","2025-05-09 12:30:57","2025-05-09 12:30:57"
"98157","1548","90","4","6","23","5","19","31","88","D-","pass","2025-05-09 12:30:57","2025-05-09 12:30:57"
"98158","1548","91","3",NULL,"17","19",NULL,NULL,"39",NULL,NULL,"2025-05-09 12:30:58","2025-05-09 14:49:33"
"98159","1548","92","5","4","24","15","26","49","123","B-","pass","2025-05-09 12:30:58","2025-05-09 12:30:58"
"98160","1549","1","5","5","20","8","15","45","98","D","pass","2025-05-09 12:30:58","2025-05-09 12:30:58"
"98161","1549","2","7","7","16","0","21","32","83","F","fail","2025-05-09 12:30:58","2025-05-09 12:30:58"
"98162","1549","3","6","5","23","9","22","37","102","D+","pass","2025-05-09 12:30:59","2025-05-09 12:30:59"
"98163","1549","4","0","4","16","3","15","44","82","F","fail","2025-05-09 12:30:59","2025-05-09 12:30:59"
"98164","1549","5","5","6","18","1","16","26","72","F","fail","2025-05-09 12:30:59","2025-05-09 12:30:59"
"98165","1549","6","6","5","18","2","22","51","104","D+","pass","2025-05-09 12:30:59","2025-05-09 12:30:59"
"98166","1549","7","4","8","21","6","11","33","83","F","fail","2025-05-09 12:30:59","2025-05-09 12:30:59"
"98167","1549","8","4","6","26","8","14","19","77","F","fail","2025-05-09 12:30:59","2025-05-09 12:30:59"
"98168","1549","9","5","6","20","9","22","30","92","D-","pass","2025-05-09 12:30:59","2025-05-09 12:30:59"
"98169","1549","10","9","1","21","16","13","41","101","D","pass","2025-05-09 12:30:59","2025-05-09 12:30:59"
"98170","1549","11","3","4","14","9","12","49","91","D-","pass","2025-05-09 12:30:59","2025-05-09 12:30:59"
"98171","1549","12","7","4","20","11","22","39","103","D+","pass","2025-05-09 12:30:59","2025-05-09 12:30:59"
"98172","1549","13","8","5","17","6","15","30","81","F","fail","2025-05-09 12:30:59","2025-05-09 12:30:59"
"98173","1549","14","4","5","19","9","23","36","96","D","pass","2025-05-09 12:30:59","2025-05-09 12:30:59"
"98174","1549","15","5","5","17","9","16","51","103","D+","pass","2025-05-09 12:31:00","2025-05-09 12:31:00"
"98175","1549","16","7","7","18","21","14","44","111","C","pass","2025-05-09 12:31:00","2025-05-09 12:31:00"
"98176","1549","17","5","7","11","8","18","45","94","D","pass","2025-05-09 12:31:00","2025-05-09 12:31:00"
"98177","1549","18","6","5","20","11","17","52","111","C","pass","2025-05-09 12:31:00","2025-05-09 12:31:00"
"98178","1549","19","9","6","20","9","25","30","99","D","pass","2025-05-09 12:31:00","2025-05-09 12:31:00"
"98179","1549","20","7","2","18","19","29","54","129","B","pass","2025-05-09 12:31:00","2025-05-09 12:31:00"
"98180","1549","21","4","5","21","16","16","41","103","D+","pass","2025-05-09 12:31:00","2025-05-09 12:31:00"
"98181","1549","22","7","5","21","15","15","38","101","D","pass","2025-05-09 12:31:00","2025-05-09 12:31:00"
"98182","1549","23","9","4","23","23","14","40","113","C","pass","2025-05-09 12:31:00","2025-05-09 12:31:00"
"98183","1549","24","5","7","13","3","16","40","84","F","fail","2025-05-09 12:31:00","2025-05-09 12:31:00"
"98184","1549","73","4","7","17","7","23","43","101","D","pass","2025-05-09 12:31:00","2025-05-09 12:31:00"
"98185","1549","74","5","7","16","19","15","31","93","D-","pass","2025-05-09 12:31:00","2025-05-09 12:31:00"
"98186","1549","75","5","8","16","20","21","46","116","C","pass","2025-05-09 12:31:00","2025-05-09 12:31:00"
"98187","1549","76","7","6","12","13","21","34","93","D-","pass","2025-05-09 12:31:00","2025-05-09 12:31:00"
"98188","1549","77","6","5","17","5","18","43","94","D","pass","2025-05-09 12:31:01","2025-05-09 12:31:01"
"98189","1549","78","5","3","24","0","15","32","79","F","fail","2025-05-09 12:31:02","2025-05-09 12:31:02"
"98190","1549","79","7","6","13","10","19","49","104","D+","pass","2025-05-09 12:31:02","2025-05-09 12:31:02"
"98191","1549","80","6","3","17","8","24","32","90","D-","pass","2025-05-09 12:31:02","2025-05-09 12:31:02"
"98192","1549","81","6","3","19","18","14","36","96","D","pass","2025-05-09 12:31:02","2025-05-09 12:31:02"
"98193","1549","82","3","7","24","14","25","32","105","D+","pass","2025-05-09 12:31:02","2025-05-09 12:31:02"
"98194","1549","83","5","4","19","12","19","40","99","D","pass","2025-05-09 12:31:02","2025-05-09 12:31:02"
"98195","1549","84","4","3","22","14","21","31","95","D","pass","2025-05-09 12:31:02","2025-05-09 12:31:02"
"98196","1549","85","10",NULL,"4","9",NULL,NULL,"23",NULL,NULL,"2025-05-09 12:31:02","2025-05-09 14:49:34"
"98197","1549","86","10",NULL,"13","13",NULL,NULL,"36",NULL,NULL,"2025-05-09 12:31:02","2025-05-09 14:49:36"
"98198","1549","87","7",NULL,"29","0",NULL,NULL,"36",NULL,NULL,"2025-05-09 12:31:02","2025-05-09 14:49:38"
"98199","1549","88","6",NULL,"28","7",NULL,NULL,"41",NULL,NULL,"2025-05-09 12:31:02","2025-05-09 14:49:40"
"98200","1549","89","6","8","19","2","8","41","84","F","fail","2025-05-09 12:31:02","2025-05-09 12:31:02"
"98201","1549","90","7","4","21","10","18","45","105","D+","pass","2025-05-09 12:31:02","2025-05-09 12:31:02"
"98202","1549","91","8",NULL,"6","11",NULL,NULL,"25",NULL,NULL,"2025-05-09 12:31:02","2025-05-09 14:49:42"
"98203","1549","92","2","2","7","0","10","37","58","F","fail","2025-05-09 12:31:02","2025-05-09 12:31:02"
"98204","1550","1","9","5","16","21","21","43","115","C","pass","2025-05-09 12:31:02","2025-05-09 12:31:02"
"98205","1550","2","6","6","16","14","18","36","96","D","pass","2025-05-09 12:31:02","2025-05-09 12:31:02"
"98206","1550","3","3","2","17","12","25","38","97","D","pass","2025-05-09 12:31:03","2025-05-09 12:31:03"
"98207","1550","4","5","5","29","4","18","36","97","D","pass","2025-05-09 12:31:03","2025-05-09 12:31:03"
"98208","1550","5","3","2","10","20","25","42","102","D+","pass","2025-05-09 12:31:03","2025-05-09 12:31:03"
"98209","1550","6","2","5","20","11","12","32","82","F","fail","2025-05-09 12:31:03","2025-05-09 12:31:03"
"98210","1550","7","5","6","17","13","12","44","97","D","pass","2025-05-09 12:31:03","2025-05-09 12:31:03"
"98211","1550","8","3","8","22","21","22","23","99","D","pass","2025-05-09 12:31:03","2025-05-09 12:31:03"
"98212","1550","9","7","3","12","10","18","31","81","F","fail","2025-05-09 12:31:03","2025-05-09 12:31:03"
"98213","1550","10","3","4","21","10","20","41","99","D","pass","2025-05-09 12:31:03","2025-05-09 12:31:03"
"98214","1550","11","4","6","12","23","19","49","113","C","pass","2025-05-09 12:31:03","2025-05-09 12:31:03"
"98215","1550","12","8","7","19","19","18","40","111","C","pass","2025-05-09 12:31:03","2025-05-09 12:31:03"
"98216","1550","13","4","6","21","14","16","51","112","C","pass","2025-05-09 12:31:03","2025-05-09 12:31:03"
"98217","1550","14","6","7","22","9","22","54","120","C+","pass","2025-05-09 12:31:03","2025-05-09 12:31:03"
"98218","1550","15","7","5","19","15","19","41","106","D+","pass","2025-05-09 12:31:03","2025-05-09 12:31:03"
"98219","1550","16","10","2","18","13","21","41","105","D+","pass","2025-05-09 12:31:03","2025-05-09 12:31:03"
"98220","1550","17","3","5","17","20","16","41","102","D+","pass","2025-05-09 12:31:03","2025-05-09 12:31:03"
"98221","1550","18","6","4","16","19","15","33","93","D-","pass","2025-05-09 12:31:04","2025-05-09 12:31:04"
"98222","1550","19","9","5","12","9","16","59","110","C-","pass","2025-05-09 12:31:04","2025-05-09 12:31:04"
"98223","1550","20","2","10","20","8","20","48","108","C-","pass","2025-05-09 12:31:04","2025-05-09 12:31:04"
"98224","1550","21","7","5","15","7","30","36","100","D","pass","2025-05-09 12:31:04","2025-05-09 12:31:04"
"98225","1550","22","3","6","13","16","24","60","122","C+","pass","2025-05-09 12:31:04","2025-05-09 12:31:04"
"98226","1550","23","5","4","19","6","15","44","93","D-","pass","2025-05-09 12:31:04","2025-05-09 12:31:04"
"98227","1550","24","7","3","8","18","21","29","86","D-","pass","2025-05-09 12:31:04","2025-05-09 12:31:04"
"98228","1550","73","4","2","15","3","13","26","63","F","fail","2025-05-09 12:31:04","2025-05-09 12:31:04"
"98229","1550","74","5","7","15","5","22","42","96","D","pass","2025-05-09 12:31:04","2025-05-09 12:31:04"
"98230","1550","75","7","3","10","10","26","39","95","D","pass","2025-05-09 12:31:05","2025-05-09 12:31:05"
"98231","1550","76","10","2","23","14","13","39","101","D","pass","2025-05-09 12:31:05","2025-05-09 12:31:05"
"98232","1550","77","7","8","13","28","12","31","99","D","pass","2025-05-09 12:31:05","2025-05-09 12:31:05"
"98233","1550","78","5","9","14","13","14","30","85","D-","pass","2025-05-09 12:31:05","2025-05-09 12:31:05"
"98234","1550","79","9","4","24","17","23","30","107","D+","pass","2025-05-09 12:31:05","2025-05-09 12:31:05"
"98235","1550","80","5","7","14","10","12","58","106","D+","pass","2025-05-09 12:31:05","2025-05-09 12:31:05"
"98236","1550","81","6","8","30","10","16","30","100","D","pass","2025-05-09 12:31:05","2025-05-09 12:31:05"
"98237","1550","82","5","3","22","6","16","41","93","D-","pass","2025-05-09 12:31:05","2025-05-09 12:31:05"
"98238","1550","83","6","5","22","6","16","46","101","D","pass","2025-05-09 12:31:06","2025-05-09 12:31:06"
"98239","1550","84","6","3","24","6","14","48","101","D","pass","2025-05-09 12:31:06","2025-05-09 12:31:06"
"98240","1550","85","9",NULL,"10","13",NULL,NULL,"32",NULL,NULL,"2025-05-09 12:31:06","2025-05-09 14:49:43"
"98241","1550","86","5",NULL,"15","9",NULL,NULL,"29",NULL,NULL,"2025-05-09 12:31:06","2025-05-09 14:49:44"
"98242","1550","87","7",NULL,"30","7",NULL,NULL,"44",NULL,NULL,"2025-05-09 12:31:06","2025-05-09 14:49:46"
"98243","1550","88","4",NULL,"3","5",NULL,NULL,"12",NULL,NULL,"2025-05-09 12:31:06","2025-05-09 14:49:46"
"98244","1550","89","5","7","16","9","16","47","100","D","pass","2025-05-09 12:31:06","2025-05-09 12:31:06"
"98245","1550","90","8","8","16","20","9","40","101","D","pass","2025-05-09 12:31:06","2025-05-09 12:31:06"
"98246","1550","91","10",NULL,"2","15",NULL,NULL,"27",NULL,NULL,"2025-05-09 12:31:06","2025-05-09 14:49:48"
"98247","1550","92","3","8","16","6","21","35","89","D-","pass","2025-05-09 12:31:06","2025-05-09 12:31:06"
"98248","1551","1","7","6","24","7","26","23","93","D-","pass","2025-05-09 12:31:07","2025-05-09 12:31:07"
"98249","1551","2","8","6","11","10","16","29","80","F","fail","2025-05-09 12:31:07","2025-05-09 12:31:07"
"98250","1551","3","6","5","17","6","14","44","92","D-","pass","2025-05-09 12:31:07","2025-05-09 12:31:07"
"98251","1551","4","1","5","14","8","21","32","81","F","fail","2025-05-09 12:31:07","2025-05-09 12:31:07"
"98252","1551","5","7","1","21","10","19","34","92","D-","pass","2025-05-09 12:31:07","2025-05-09 12:31:07"
"98253","1551","6","7","9","14","6","16","30","82","F","fail","2025-05-09 12:31:07","2025-05-09 12:31:07"
"98254","1551","7","4","5","25","9","15","32","90","D-","pass","2025-05-09 12:31:07","2025-05-09 12:31:07"
"98255","1551","8","7","4","23","12","14","36","96","D","pass","2025-05-09 12:31:07","2025-05-09 12:31:07"
"98256","1551","9","4","5","24","15","23","39","110","C-","pass","2025-05-09 12:31:07","2025-05-09 12:31:07"
"98257","1551","10","0","4","23","14","22","42","105","D+","pass","2025-05-09 12:31:07","2025-05-09 12:31:07"
"98258","1551","11","6","3","23","5","20","29","86","D-","pass","2025-05-09 12:31:07","2025-05-09 12:31:07"
"98259","1551","12","4","5","14","8","18","35","84","F","fail","2025-05-09 12:31:07","2025-05-09 12:31:07"
"98260","1551","13","6","5","13","17","17","38","96","D","pass","2025-05-09 12:31:07","2025-05-09 12:31:07"
"98261","1551","14","2","3","11","4","17","34","71","F","fail","2025-05-09 12:31:07","2025-05-09 12:31:07"
"98262","1551","15","6","5","25","12","26","42","116","C","pass","2025-05-09 12:31:07","2025-05-09 12:31:07"
"98263","1551","16","6","7","16","7","26","39","101","D","pass","2025-05-09 12:31:08","2025-05-09 12:31:08"
"98264","1551","17","6","9","26","9","9","34","93","D-","pass","2025-05-09 12:31:08","2025-05-09 12:31:08"
"98265","1551","18","7","3","21","0","15","52","98","D","pass","2025-05-09 12:31:08","2025-05-09 12:31:08"
"98266","1551","19","6","0","26","10","24","30","96","D","pass","2025-05-09 12:31:08","2025-05-09 12:31:08"
"98267","1551","20","2","2","16","12","20","42","94","D","pass","2025-05-09 12:31:08","2025-05-09 12:31:08"
"98268","1551","21","6","3","19","5","13","40","86","D-","pass","2025-05-09 12:31:09","2025-05-09 12:31:09"
"98269","1551","22","6","4","10","11","12","35","78","F","fail","2025-05-09 12:31:09","2025-05-09 12:31:09"
"98270","1551","23","7","7","16","16","24","39","109","C-","pass","2025-05-09 12:31:09","2025-05-09 12:31:09"
"98271","1551","24","2","9","10","6","30","31","88","D-","pass","2025-05-09 12:31:09","2025-05-09 12:31:09"
"98272","1551","73","5","6","17","19","14","51","112","C","pass","2025-05-09 12:31:09","2025-05-09 12:31:09"
"98273","1551","74","5","6","26","10","22","37","106","D+","pass","2025-05-09 12:31:09","2025-05-09 12:31:09"
"98274","1551","75","1","8","17","12","17","37","92","D-","pass","2025-05-09 12:31:09","2025-05-09 12:31:09"
"98275","1551","76","8","4","22","9","23","44","110","C-","pass","2025-05-09 12:31:09","2025-05-09 12:31:09"
"98276","1551","77","7","5","18","13","24","47","114","C","pass","2025-05-09 12:31:09","2025-05-09 12:31:09"
"98277","1551","78","3","2","17","10","21","42","95","D","pass","2025-05-09 12:31:09","2025-05-09 12:31:09"
"98278","1551","79","7","6","16","18","18","33","98","D","pass","2025-05-09 12:31:09","2025-05-09 12:31:09"
"98279","1551","80","6","4","13","14","22","40","99","D","pass","2025-05-09 12:31:09","2025-05-09 12:31:09"
"98280","1551","81","5","2","18","15","7","35","82","F","fail","2025-05-09 12:31:09","2025-05-09 12:31:09"
"98281","1551","82","7","5","18","18","15","26","89","D-","pass","2025-05-09 12:31:09","2025-05-09 12:31:09"
"98282","1551","83","4","4","22","4","26","58","118","C","pass","2025-05-09 12:31:10","2025-05-09 12:31:10"
"98283","1551","84","8","6","23","9","21","47","114","C","pass","2025-05-09 12:31:10","2025-05-09 12:31:10"
"98284","1551","85","8",NULL,"15","12",NULL,NULL,"35",NULL,NULL,"2025-05-09 12:31:10","2025-05-09 14:49:49"
"98285","1551","86","4",NULL,"30","14",NULL,NULL,"48",NULL,NULL,"2025-05-09 12:31:10","2025-05-09 14:49:51"
"98286","1551","87","9",NULL,"17","2",NULL,NULL,"28",NULL,NULL,"2025-05-09 12:31:10","2025-05-09 14:49:53"
"98287","1551","88","9",NULL,"2","8",NULL,NULL,"19",NULL,NULL,"2025-05-09 12:31:10","2025-05-09 14:49:54"
"98288","1551","89","7","6","22","16","20","25","96","D","pass","2025-05-09 12:31:10","2025-05-09 12:31:10"
"98289","1551","90","4","4","16","19","24","41","108","C-","pass","2025-05-09 12:31:10","2025-05-09 12:31:10"
"98290","1551","91","3",NULL,"12","14",NULL,NULL,"29",NULL,NULL,"2025-05-09 12:31:10","2025-05-09 14:49:56"
"98291","1551","92","5","5","17","16","18","27","88","D-","pass","2025-05-09 12:31:10","2025-05-09 12:31:10"
"98292","1552","1","6","7","14","18","26","40","111","C","pass","2025-05-09 12:31:10","2025-05-09 12:31:10"
"98293","1552","2","2","4","14","7","24","37","88","D-","pass","2025-05-09 12:31:10","2025-05-09 12:31:10"
"98294","1552","3","7","6","17","9","21","34","94","D","pass","2025-05-09 12:31:10","2025-05-09 12:31:10"
"98295","1552","4","3","7","15","7","13","40","85","D-","pass","2025-05-09 12:31:10","2025-05-09 12:31:10"
"98296","1552","5","5","3","17","14","25","31","95","D","pass","2025-05-09 12:31:11","2025-05-09 12:31:11"
"98297","1552","6","6","4","22","8","23","36","99","D","pass","2025-05-09 12:31:11","2025-05-09 12:31:11"
"98298","1552","7","5","4","21","5","20","44","99","D","pass","2025-05-09 12:31:11","2025-05-09 12:31:11"
"98299","1552","8","7","4","22","14","26","37","110","C-","pass","2025-05-09 12:31:11","2025-05-09 12:31:11"
"98300","1552","9","0","5","17","12","12","60","106","D+","pass","2025-05-09 12:31:11","2025-05-09 12:31:11"
"98301","1552","10","7","7","15","23","17","56","125","B-","pass","2025-05-09 12:31:11","2025-05-09 12:31:11"
"98302","1552","11","7","5","16","20","19","43","110","C-","pass","2025-05-09 12:31:11","2025-05-09 12:31:11"
"98303","1552","12","6","3","20","9","20","19","77","F","fail","2025-05-09 12:31:11","2025-05-09 12:31:11"
